1.250000000000000000e+01,3.600000000000000000e+01,1.250000000000000000e+01,3.600000000000000000e+01
1.080000000000000071e+01,3.839999999999999858e+01,1.250000000000000000e+01,3.600000000000000000e+01
1.480000000000000071e+01,3.400000000000000000e+01,1.250000000000000000e+01,3.600000000000000000e+01
1.400000000000000000e+01,3.110000000000000142e+01,1.480000000000000071e+01,3.400000000000000000e+01
1.780000000000000071e+01,3.360000000000000142e+01,1.480000000000000071e+01,3.400000000000000000e+01
2.010000000000000142e+01,3.550000000000000000e+01,1.780000000000000071e+01,3.360000000000000142e+01
2.300000000000000000e+01,3.479999999999999716e+01,2.010000000000000142e+01,3.550000000000000000e+01
1.610000000000000142e+01,3.110000000000000142e+01,1.780000000000000071e+01,3.360000000000000142e+01
1.739999999999999858e+01,2.839999999999999858e+01,1.610000000000000142e+01,3.110000000000000142e+01
1.980000000000000071e+01,3.850000000000000000e+01,2.010000000000000142e+01,3.550000000000000000e+01
1.900000000000000000e+01,2.589999999999999858e+01,1.739999999999999858e+01,2.839999999999999858e+01
1.730000000000000071e+01,2.350000000000000000e+01,1.900000000000000000e+01,2.589999999999999858e+01
1.540000000000000036e+01,2.119999999999999929e+01,1.730000000000000071e+01,2.350000000000000000e+01
2.200000000000000000e+01,2.550000000000000000e+01,1.900000000000000000e+01,2.589999999999999858e+01
1.119999999999999929e+01,4.139999999999999858e+01,1.080000000000000071e+01,3.839999999999999858e+01
2.039999999999999858e+01,4.139999999999999858e+01,1.980000000000000071e+01,3.850000000000000000e+01
2.000000000000000000e+01,3.000000000000000000e+01,1.739999999999999858e+01,2.839999999999999858e+01
1.989999999999999858e+01,3.300000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01
1.280000000000000071e+01,3.900000000000000000e+01,1.250000000000000000e+01,3.600000000000000000e+01
1.340000000000000036e+01,1.889999999999999858e+01,1.540000000000000036e+01,2.119999999999999929e+01
1.750000000000000000e+01,1.910000000000000142e+01,1.540000000000000036e+01,2.119999999999999929e+01
7.799999999999999822e+00,3.789999999999999858e+01,1.080000000000000071e+01,3.839999999999999858e+01
1.369999999999999929e+01,1.590000000000000036e+01,1.340000000000000036e+01,1.889999999999999858e+01
2.230000000000000071e+01,3.479999999999999716e+01,1.989999999999999858e+01,3.300000000000000000e+01
1.810000000000000142e+01,4.329999999999999716e+01,2.039999999999999858e+01,4.139999999999999858e+01
7.000000000000000000e+00,4.079999999999999716e+01,7.799999999999999822e+00,3.789999999999999858e+01
1.989999999999999858e+01,2.200000000000000000e+01,1.730000000000000071e+01,2.350000000000000000e+01
