1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000089e+00,3.899999999999999911e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,5.700000000000000178e+00,1.600000000000000089e+00,3.899999999999999911e+00
3.700000000000000178e+00,8.699999999999999289e+00,4.000000000000000000e+00,5.700000000000000178e+00
6.400000000000000355e+00,1.009999999999999964e+01,3.700000000000000178e+00,8.699999999999999289e+00
9.400000000000000355e+00,1.040000000000000036e+01,6.400000000000000355e+00,1.009999999999999964e+01
1.019999999999999929e+01,1.330000000000000071e+01,9.400000000000000355e+00,1.040000000000000036e+01
1.319999999999999929e+01,1.369999999999999929e+01,1.019999999999999929e+01,1.330000000000000071e+01
1.619999999999999929e+01,1.390000000000000036e+01,1.319999999999999929e+01,1.369999999999999929e+01
1.860000000000000142e+01,1.569999999999999929e+01,1.619999999999999929e+01,1.390000000000000036e+01
2.150000000000000000e+01,1.650000000000000000e+01,1.860000000000000142e+01,1.569999999999999929e+01
2.439999999999999858e+01,1.719999999999999929e+01,2.150000000000000000e+01,1.650000000000000000e+01
2.689999999999999858e+01,1.889999999999999858e+01,2.439999999999999858e+01,1.719999999999999929e+01
1.259999999999999964e+01,1.660000000000000142e+01,1.319999999999999929e+01,1.369999999999999929e+01
1.080000000000000071e+01,1.900000000000000000e+01,1.259999999999999964e+01,1.660000000000000142e+01
2.660000000000000142e+01,1.509999999999999964e+01,2.439999999999999858e+01,1.719999999999999929e+01
2.960000000000000142e+01,1.480000000000000071e+01,2.660000000000000142e+01,1.509999999999999964e+01
7.000000000000000000e+00,5.700000000000000178e+00,4.000000000000000000e+00,5.700000000000000178e+00
9.599999999999999645e+00,2.169999999999999929e+01,1.080000000000000071e+01,1.900000000000000000e+01
3.229999999999999716e+01,1.619999999999999929e+01,2.960000000000000142e+01,1.480000000000000071e+01
2.639999999999999858e+01,2.189999999999999858e+01,2.689999999999999858e+01,1.889999999999999858e+01
2.200000000000000178e+00,1.130000000000000071e+01,3.700000000000000178e+00,8.699999999999999289e+00
9.099999999999999645e+00,2.469999999999999929e+01,9.599999999999999645e+00,2.169999999999999929e+01
2.030000000000000071e+01,1.919999999999999929e+01,2.150000000000000000e+01,1.650000000000000000e+01
3.460000000000000142e+01,1.810000000000000142e+01,3.229999999999999716e+01,1.619999999999999929e+01
3.420000000000000284e+01,1.390000000000000036e+01,3.229999999999999716e+01,1.619999999999999929e+01
3.500000000000000000e+01,1.509999999999999964e+01,3.460000000000000142e+01,1.810000000000000142e+01
1.100000000000000000e+01,2.700000000000000000e+01,9.099999999999999645e+00,2.469999999999999929e+01
5.200000000000000178e+00,1.180000000000000071e+01,2.200000000000000178e+00,1.130000000000000071e+01
3.610000000000000142e+01,1.159999999999999964e+01,3.420000000000000284e+01,1.390000000000000036e+01
2.860000000000000142e+01,1.739999999999999858e+01,2.660000000000000142e+01,1.509999999999999964e+01
3.650000000000000000e+01,8.599999999999999645e+00,3.610000000000000142e+01,1.159999999999999964e+01
3.939999999999999858e+01,9.199999999999999289e+00,3.650000000000000000e+01,8.599999999999999645e+00
1.899999999999999911e+00,1.430000000000000071e+01,2.200000000000000178e+00,1.130000000000000071e+01
3.770000000000000284e+01,5.799999999999999822e+00,3.650000000000000000e+01,8.599999999999999645e+00
9.400000000000000355e+00,2.960000000000000142e+01,1.100000000000000000e+01,2.700000000000000000e+01
1.650000000000000000e+01,1.090000000000000036e+01,1.619999999999999929e+01,1.390000000000000036e+01
3.470000000000000284e+01,6.200000000000000178e+00,3.650000000000000000e+01,8.599999999999999645e+00
3.739999999999999858e+01,1.930000000000000071e+01,3.460000000000000142e+01,1.810000000000000142e+01
4.010000000000000142e+01,2.069999999999999929e+01,3.739999999999999858e+01,1.930000000000000071e+01
4.799999999999999822e+00,1.500000000000000000e+01,1.899999999999999911e+00,1.430000000000000071e+01
7.400000000000000355e+00,3.180000000000000071e+01,9.400000000000000355e+00,2.960000000000000142e+01
3.220000000000000284e+01,4.500000000000000000e+00,3.470000000000000284e+01,6.200000000000000178e+00
4.039999999999999858e+01,4.500000000000000000e+00,3.770000000000000284e+01,5.799999999999999822e+00
5.099999999999999645e+00,3.379999999999999716e+01,7.400000000000000355e+00,3.180000000000000071e+01
2.919999999999999929e+01,4.900000000000000355e+00,3.220000000000000284e+01,4.500000000000000000e+00
4.339999999999999858e+01,4.299999999999999822e+00,4.039999999999999858e+01,4.500000000000000000e+00
8.300000000000000711e+00,1.739999999999999858e+01,1.080000000000000071e+01,1.900000000000000000e+01
